0.78,-1.47,0.0,0.00848,1375.0,-1.45,-0.0
0.78,-1.47,0.01,0.0086,1375.0,-1.45,0.0
0.79,-1.5,0.01,0.00886,1375.0,-1.45,0.0
0.8,-1.47,0.01,0.00848,1375.0,-1.46,0.01
0.81,-1.49,0.0,0.00881,1375.0,-1.46,0.0
0.82,-1.49,-0.0,0.00851,1375.0,-1.46,0.0
0.83,-1.45,-0.0,0.0085,1375.0,-1.46,-0.0
0.84,-1.44,-0.01,0.0085,1375.0,-1.46,-0.0
0.84,-1.47,-0.01,0.00848,1375.0,-1.46,-0.0
0.85,-1.48,0.0,0.00885,1375.0,-1.46,-0.0
0.86,-1.51,-0.0,0.0085,1375.0,-1.47,-0.0
0.87,-1.55,0.0,0.00852,1375.0,-1.48,-0.0
0.88,-1.53,0.0,0.00849,1375.0,-1.48,0.0
0.89,-1.5,0.01,0.00879,1375.0,-1.48,0.0
0.9,-1.52,0.01,0.00852,1375.0,-1.49,0.01
0.9,-1.39,0.0,0.00855,1375.0,-1.48,0.0
0.91,-1.36,-0.01,0.00882,1375.0,-1.47,0.0
0.92,-1.37,-0.0,0.00883,1375.0,-1.46,-0.0
0.93,-1.39,-0.0,0.0085,1375.0,-1.45,-0.0
0.94,-1.42,-0.01,0.00849,1375.0,-1.45,-0.0
0.95,-1.52,0.0,0.00849,1375.0,-1.45,-0.0
0.96,-1.53,0.0,0.00856,1375.0,-1.46,-0.0
0.96,-1.54,0.0,0.00886,1375.0,-1.47,0.0
0.97,-1.58,0.01,0.00864,1375.0,-1.48,0.0
0.98,-1.55,0.0,0.00857,1375.0,-1.49,0.0
0.99,-1.48,0.0,0.00879,1375.0,-1.49,0.0
1.0,-1.46,0.0,0.0085,1375.0,-1.48,0.0
1.01,-1.44,-0.0,0.00852,1375.0,-1.48,0.0
1.02,-1.43,-0.0,0.0085,1375.0,-1.47,-0.0
1.03,-1.44,-0.0,0.00854,1375.0,-1.47,-0.0
1.03,-1.46,-0.0,0.00853,1375.0,-1.47,-0.0
1.04,-1.45,-0.0,0.00887,1375.0,-1.47,-0.0
1.05,-1.49,0.0,0.00884,1375.0,-1.47,-0.0
1.06,-1.52,0.01,0.00846,1375.0,-1.47,0.0
1.07,-1.5,0.0,0.00849,1375.0,-1.48,0.0
1.08,-1.45,0.01,0.00856,1375.0,-1.47,0.0
1.09,-1.44,0.01,0.00847,1375.0,-1.47,0.01
1.09,-1.35,-0.0,0.00858,1375.0,-1.46,0.0
1.1,-1.24,-0.0,0.00879,1375.0,-1.44,0.0
1.11,-1.25,-0.0,0.00848,1375.0,-1.42,-0.0
1.12,-1.25,-0.0,0.00851,1375.0,-1.4,-0.0
1.13,-1.3,-0.01,0.0088,1375.0,-1.39,-0.0
1.14,-1.36,-0.0,0.00891,1375.0,-1.39,-0.0
1.15,-1.36,0.0,0.00851,1375.0,-1.38,-0.0
1.15,-1.41,0.0,0.00848,1375.0,-1.39,0.0
1.16,-1.42,0.01,0.00885,1375.0,-1.39,0.0
1.17,-1.39,0.0,0.00847,1375.0,-1.39,0.0
1.18,-1.4,0.0,0.0085,1375.0,-1.39,0.0
1.19,-1.39,0.0,0.0088,1375.0,-1.39,0.0
1.2,-1.34,-0.01,0.00851,1375.0,-1.39,-0.0
1.21,-1.31,-0.0,0.0085,1375.0,-1.38,-0.0
1.21,-1.33,-0.0,0.0085,1375.0,-1.37,-0.0
1.22,-1.34,-0.01,0.00884,1375.0,-1.37,-0.0
1.23,-1.4,-0.0,0.00884,1375.0,-1.37,-0.0
1.24,-1.45,0.0,0.00852,1375.0,-1.38,-0.0
1.25,-1.46,0.0,0.0085,1375.0,-1.39,0.0
1.26,-1.47,0.01,0.00856,1375.0,-1.4,0.0
1.27,-1.46,0.0,0.00888,1375.0,-1.4,0.0
1.28,-1.45,0.0,0.00848,1375.0,-1.41,0.0
1.28,-1.4,-0.0,0.00888,1375.0,-1.41,0.0
1.29,-1.41,-0.0,0.00888,1375.0,-1.41,-0.0
1.3,-1.41,-0.01,0.00846,1375.0,-1.41,-0.0
1.31,-1.41,-0.0,0.0085,1375.0,-1.41,-0.0
1.32,-1.44,-0.0,0.00844,1375.0,-1.41,-0.0
1.33,-1.39,-0.0,0.00853,1375.0,-1.41,-0.0
1.34,-1.41,-0.0,0.00851,1375.0,-1.41,-0.0
1.34,-1.43,0.0,0.00857,1375.0,-1.41,-0.0
1.35,-1.44,0.0,0.0088,1375.0,-1.41,0.0
1.36,-1.42,0.0,0.00848,1375.0,-1.41,0.0
1.37,-1.38,0.0,0.00851,1375.0,-1.41,0.0
1.38,-1.33,0.0,0.00885,1375.0,-1.4,0.0
1.39,-1.3,-0.0,0.00851,1375.0,-1.39,0.0
1.4,-1.29,-0.0,0.00841,1375.0,-1.38,-0.0
1.4,-1.31,-0.0,0.00865,1375.0,-1.38,-0.0
1.41,-1.31,-0.0,0.00887,1375.0,-1.37,-0.0
1.42,-1.42,-0.0,0.00853,1375.0,-1.37,-0.0
1.43,-1.44,0.0,0.00852,1375.0,-1.38,-0.0
1.44,-1.46,-0.0,0.00851,1375.0,-1.39,-0.0
1.45,-1.42,0.0,0.00851,1375.0,-1.39,0.0
1.46,-1.42,0.0,0.00856,1375.0,-1.39,0.0
1.46,-1.37,0.0,0.0085,1375.0,-1.39,0.0
1.47,-1.35,0.0,0.00884,1375.0,-1.39,0.0
1.48,-1.32,-0.0,0.00855,1375.0,-1.38,-0.0
1.49,-1.31,-0.0,0.00854,1375.0,-1.37,-0.0
1.5,-1.33,-0.01,0.00857,1375.0,-1.37,-0.0
1.51,-1.36,-0.0,0.0085,1375.0,-1.37,-0.0
1.52,-1.38,-0.0,0.0086,1375.0,-1.37,-0.0
1.52,-1.42,0.0,0.00849,1375.0,-1.37,-0.0
1.53,-1.36,0.01,0.00883,1375.0,-1.37,0.0
1.54,-1.39,0.0,0.00884,1375.0,-1.37,0.0
1.55,-1.4,0.0,0.00854,1375.0,-1.38,0.0
1.56,-1.38,0.0,0.00848,1375.0,-1.38,0.0
1.57,-1.35,-0.0,0.00846,1375.0,-1.37,0.0
1.58,-1.33,-0.0,0.00852,1375.0,-1.37,-0.0
1.58,-1.35,-0.0,0.00846,1375.0,-1.37,-0.0
1.59,-1.38,-0.0,0.00887,1375.0,-1.37,-0.0
1.6,-1.34,-0.0,0.00854,1375.0,-1.37,-0.0
1.61,-1.29,0.0,0.0088,1375.0,-1.36,-0.0
1.62,-1.29,0.0,0.00849,1375.0,-1.35,0.0
1.63,-1.3,0.01,0.00851,1375.0,-1.35,0.0
1.64,-1.31,0.01,0.00848,1375.0,-1.34,0.01
1.64,-1.32,0.01,0.0084,1375.0,-1.34,0.01
1.65,-1.32,-0.0,0.00893,1375.0,-1.34,0.0
1.66,-1.29,0.0,0.0086,1375.0,-1.33,0.0
1.67,-1.26,-0.0,0.00851,1375.0,-1.33,-0.0
1.68,-1.28,-0.0,0.0085,1375.0,-1.32,-0.0
1.69,-1.32,-0.0,0.00852,1375.0,-1.32,-0.0
1.7,-1.34,0.0,0.0085,1375.0,-1.32,-0.0
1.7,-1.37,0.0,0.00849,1375.0,-1.33,-0.0
1.71,-1.44,-0.0,0.00883,1375.0,-1.34,-0.0
1.72,-1.51,0.0,0.00947,1375.0,-1.35,0.0
1.73,-1.48,0.0,0.00884,1375.0,-1.37,0.0
1.74,-1.42,0.0,0.0085,1375.0,-1.37,0.0
1.75,-1.4,-0.0,0.00853,1375.0,-1.37,0.0
1.76,-1.38,-0.0,0.00878,1375.0,-1.38,-0.0
1.77,-1.36,-0.0,0.00849,1375.0,-1.37,-0.0
1.77,-1.36,-0.0,0.00851,1375.0,-1.37,-0.0
1.78,-1.37,-0.0,0.00883,1375.0,-1.37,-0.0
1.79,-1.43,-0.0,0.00887,1375.0,-1.38,-0.0
1.8,-1.54,0.0,0.00843,1375.0,-1.39,-0.0
1.81,-1.51,0.0,0.00847,1375.0,-1.41,0.0
1.82,-1.53,0.0,0.00841,1375.0,-1.42,0.0
1.83,-1.48,0.0,0.00888,1375.0,-1.42,0.0
1.83,-1.44,0.0,0.00844,1375.0,-1.43,0.0
1.84,-1.41,0.0,0.00857,1375.0,-1.42,0.0
1.85,-1.36,-0.0,0.00883,1375.0,-1.42,0.0
1.86,-1.35,-0.0,0.00886,1375.0,-1.41,-0.0
1.87,-1.34,-0.0,0.00851,1375.0,-1.4,-0.0
1.88,-1.37,-0.01,0.00885,1375.0,-1.4,-0.0
1.89,-1.37,-0.0,0.00844,1375.0,-1.4,-0.0
1.9,-1.42,-0.0,0.00892,1375.0,-1.4,-0.0
1.9,-1.45,0.0,0.00869,1375.0,-1.4,0.0
1.91,-1.47,0.0,0.00882,1375.0,-1.41,0.0
1.92,-1.49,0.0,0.00887,1375.0,-1.42,0.0
1.93,-1.49,0.0,0.00849,1375.0,-1.43,0.0
1.94,-1.47,0.0,0.00855,1375.0,-1.43,0.0
1.95,-1.47,0.0,0.00856,1375.0,-1.43,0.0
1.96,-1.43,-0.0,0.00856,1375.0,-1.43,0.0
1.96,-1.44,-0.0,0.00848,1375.0,-1.43,-0.0
1.97,-1.44,-0.01,0.00856,1375.0,-1.43,-0.0
1.98,-1.45,-0.01,0.00885,1375.0,-1.44,-0.0
1.99,-1.46,0.0,0.00853,1375.0,-1.44,-0.0
2.0,-1.47,0.0,0.00849,1375.0,-1.44,0.0
2.01,-1.44,0.0,0.00855,1375.0,-1.44,0.0
2.02,-1.45,0.0,0.00849,1375.0,-1.44,0.0
2.02,-1.44,0.0,0.00849,1375.0,-1.44,0.0
2.03,-1.42,-0.0,0.00884,1375.0,-1.44,0.0
2.04,-1.37,-0.0,0.00885,1375.0,-1.43,-0.0
2.05,-1.38,-0.0,0.00848,1375.0,-1.43,-0.0
2.06,-1.37,0.0,0.00848,1375.0,-1.42,-0.0
2.07,-1.37,-0.0,0.00842,1375.0,-1.42,-0.0
2.08,-1.4,-0.0,0.00857,1375.0,-1.42,-0.0
2.08,-1.43,0.0,0.00846,1375.0,-1.42,-0.0
2.09,-1.44,0.01,0.00889,1375.0,-1.42,0.0
2.1,-1.47,0.0,0.00889,1375.0,-1.42,0.0
2.11,-1.49,0.0,0.00879,1375.0,-1.43,0.0
2.12,-1.48,0.0,0.00852,1375.0,-1.44,0.0
2.13,-1.45,0.0,0.00882,1375.0,-1.44,0.0
2.14,-1.45,0.0,0.0085,1375.0,-1.44,0.0
2.15,-1.48,-0.0,0.00858,1375.0,-1.44,-0.0
2.15,-1.5,-0.0,0.0085,1375.0,-1.45,-0.0
2.16,-1.5,-0.0,0.00887,1375.0,-1.45,-0.0
2.17,-1.49,0.0,0.00847,1375.0,-1.46,0.0
2.18,-1.5,0.0,0.00854,1375.0,-1.46,0.0
2.19,-1.48,0.0,0.00882,1375.0,-1.46,0.0
2.2,-1.49,0.0,0.0085,1375.0,-1.47,0.0
2.21,-1.55,0.0,0.00848,1375.0,-1.47,0.0
2.21,-1.51,0.0,0.00853,1375.0,-1.48,0.0
2.22,-1.5,-0.0,0.00883,1375.0,-1.48,0.0
2.23,-1.49,-0.0,0.00884,1375.0,-1.48,-0.0
2.24,-1.48,-0.0,0.00852,1375.0,-1.48,-0.0
2.25,-1.45,-0.0,0.0085,1375.0,-1.48,-0.0
2.26,-1.43,-0.0,0.00856,1375.0,-1.47,-0.0
2.27,-1.53,0.0,0.00851,1375.0,-1.48,-0.0
2.27,-1.55,-0.0,0.00851,1375.0,-1.49,-0.0
2.28,-1.52,0.0,0.00883,1375.0,-1.49,0.0
2.29,-1.54,0.0,0.00883,1375.0,-1.49,0.0
2.3,-1.51,0.01,0.00847,1375.0,-1.5,0.0
2.31,-1.48,0.0,0.00847,1375.0,-1.49,0.0
2.32,-1.46,-0.0,0.00843,1375.0,-1.49,0.0
2.33,-1.43,0.0,0.00852,1375.0,-1.48,0.0
2.33,-1.44,-0.0,0.00845,1375.0,-1.48,-0.0
2.34,-1.44,-0.0,0.00856,1375.0,-1.48,-0.0
2.35,-1.43,-0.0,0.00883,1375.0,-1.47,-0.0
2.36,-1.43,-0.0,0.00849,1375.0,-1.47,-0.0
2.37,-1.49,0.0,0.00848,1375.0,-1.47,-0.0
2.38,-1.46,0.0,0.00855,1375.0,-1.47,0.0
2.39,-1.43,-0.0,0.00889,1375.0,-1.47,-0.0
2.4,-1.41,-0.0,0.0085,1375.0,-1.46,-0.0
2.4,-1.41,0.0,0.00894,1375.0,-1.45,0.0
2.41,-1.42,-0.0,0.00887,1375.0,-1.45,-0.0
2.42,-1.42,-0.0,0.00852,1375.0,-1.45,-0.0
2.43,-1.39,-0.0,0.00855,1375.0,-1.44,-0.0
2.44,-1.4,-0.0,0.00853,1375.0,-1.44,-0.0
2.45,-1.41,-0.01,0.0085,1375.0,-1.43,-0.0
2.46,-1.4,0.0,0.00848,1375.0,-1.43,-0.0
2.46,-1.42,0.0,0.00855,1375.0,-1.43,-0.0
2.47,-1.4,0.0,0.00882,1375.0,-1.43,0.0
2.48,-1.4,0.0,0.00855,1375.0,-1.42,0.0
2.49,-1.4,0.0,0.00853,1375.0,-1.42,0.0
2.5,-1.39,0.0,0.00857,1375.0,-1.42,0.0
2.51,-1.37,0.0,0.00849,1375.0,-1.41,0.0
2.52,-1.37,-0.0,0.0085,1375.0,-1.41,0.0
2.52,-1.37,-0.0,0.00859,1375.0,-1.41,-0.0
2.53,-1.39,-0.0,0.00882,1375.0,-1.4,-0.0
2.54,-1.39,-0.0,0.00854,1375.0,-1.4,-0.0
2.55,-1.39,0.0,0.00851,1375.0,-1.4,-0.0
2.56,-1.37,-0.0,0.00849,1375.0,-1.4,-0.0
2.57,-1.41,0.0,0.00843,1375.0,-1.4,0.0
2.58,-1.4,0.0,0.00849,1375.0,-1.4,0.0
2.58,-1.39,0.0,0.00855,1375.0,-1.4,0.0
2.59,-1.38,-0.0,0.0088,1375.0,-1.4,0.0
2.6,-1.37,-0.0,0.00853,1375.0,-1.39,-0.0
2.61,-1.36,-0.0,0.0088,1375.0,-1.39,-0.0
2.62,-1.37,-0.0,0.00849,1375.0,-1.39,-0.0
2.63,-1.4,-0.0,0.00851,1375.0,-1.39,-0.0
2.64,-1.39,-0.0,0.00847,1375.0,-1.39,-0.0
2.64,-1.38,0.0,0.00858,1375.0,-1.39,-0.0
2.65,-1.43,0.0,0.00887,1375.0,-1.39,0.0
2.66,-1.42,0.0,0.00849,1375.0,-1.4,0.0
2.67,-1.42,0.0,0.00879,1375.0,-1.4,0.0
2.68,-1.42,0.0,0.00857,1375.0,-1.4,0.0
2.69,-1.39,0.0,0.00851,1375.0,-1.4,0.0
2.7,-1.38,-0.0,0.00851,1375.0,-1.4,0.0
2.7,-1.38,0.0,0.0085,1375.0,-1.4,0.0
2.71,-1.38,-0.0,0.00886,1375.0,-1.39,-0.0
2.72,-1.42,-0.0,0.00849,1375.0,-1.4,-0.0
2.73,-1.41,-0.0,0.0085,1375.0,-1.4,-0.0
2.74,-1.44,0.0,0.00883,1375.0,-1.4,0.0
2.75,-1.44,0.0,0.00851,1375.0,-1.41,0.0
2.76,-1.41,0.0,0.00854,1375.0,-1.41,0.0
2.76,-1.43,0.0,0.00848,1375.0,-1.41,0.0
2.77,-1.44,0.0,0.00884,1375.0,-1.41,0.0
2.78,-1.43,0.0,0.00886,1375.0,-1.41,0.0
2.79,-1.4,0.0,0.00885,1375.0,-1.41,0.0
2.8,-1.43,-0.0,0.00849,1375.0,-1.41,0.0
2.81,-1.39,-0.0,0.00849,1375.0,-1.41,-0.0
2.82,-1.42,-0.0,0.00845,1375.0,-1.41,-0.0
2.83,-1.45,-0.0,0.0085,1375.0,-1.42,-0.0
2.83,-1.46,-0.0,0.00855,1375.0,-1.42,-0.0
2.84,-1.45,0.0,0.00883,1375.0,-1.42,0.0
2.85,-1.46,0.01,0.00882,1375.0,-1.43,0.0
2.86,-1.43,0.0,0.00882,1375.0,-1.43,0.0
2.87,-1.4,0.0,0.00846,1375.0,-1.43,0.0
2.88,-1.38,-0.0,0.00855,1375.0,-1.42,0.0
2.89,-1.38,0.0,0.00851,1375.0,-1.42,0.0
2.89,-1.37,-0.0,0.00851,1375.0,-1.41,-0.0
2.9,-1.37,-0.0,0.00883,1375.0,-1.41,-0.0
2.91,-1.37,0.0,0.00884,1375.0,-1.4,0.0
2.92,-1.37,-0.0,0.0085,1375.0,-1.4,-0.0
2.93,-1.37,0.0,0.00857,1375.0,-1.4,0.0
2.94,-1.39,0.0,0.00851,1375.0,-1.4,0.0
2.95,-1.41,0.0,0.00891,1375.0,-1.4,0.0
2.95,-1.39,0.0,0.00849,1375.0,-1.4,0.0
2.96,-1.44,0.0,0.00893,1375.0,-1.4,0.0
2.97,-1.43,-0.0,0.00855,1375.0,-1.4,0.0
2.98,-1.44,-0.0,0.00886,1375.0,-1.41,-0.0
2.99,-1.43,-0.0,0.0085,1375.0,-1.41,-0.0
3.0,-1.43,-0.0,0.00889,1375.0,-1.41,-0.0
3.01,-1.44,-0.0,0.00862,1375.0,-1.41,-0.0
3.02,-1.52,0.0,0.00856,1375.0,-1.42,-0.0
3.02,-1.52,0.0,0.00853,1375.0,-1.43,0.0
3.03,-1.54,0.0,0.00883,1375.0,-1.44,0.0
3.04,-1.53,0.0,0.00852,1375.0,-1.45,0.0
3.05,-1.52,-0.0,0.00847,1375.0,-1.46,0.0
3.06,-1.52,-0.0,0.00855,1375.0,-1.47,0.0
3.07,-1.49,0.0,0.00842,1375.0,-1.47,0.0
3.08,-1.5,0.0,0.00852,1375.0,-1.47,0.0
3.08,-1.47,0.0,0.00852,1375.0,-1.47,0.0
3.09,-1.48,-0.0,0.00884,1375.0,-1.47,0.0
3.1,-1.46,-0.01,0.0085,1375.0,-1.47,-0.0
3.11,-1.5,-0.0,0.00855,1375.0,-1.47,-0.0
3.12,-1.51,-0.0,0.0085,1375.0,-1.48,-0.0
3.13,-1.52,0.0,0.00858,1375.0,-1.48,-0.0
3.14,-1.48,0.0,0.00846,1375.0,-1.48,0.0
3.14,-1.48,0.0,0.00909,1375.0,-1.48,0.0
3.15,-1.48,0.0,0.00883,1375.0,-1.48,0.0
3.16,-1.46,-0.0,0.00885,1375.0,-1.48,0.0
3.17,-1.45,-0.0,0.00881,1375.0,-1.47,-0.0
3.18,-1.46,0.0,0.00855,1375.0,-1.47,0.0
3.19,-1.47,0.0,0.00851,1375.0,-1.47,0.0
3.2,-1.43,-0.0,0.00862,1375.0,-1.47,-0.0
3.21,-1.42,-0.0,0.00848,1375.0,-1.46,-0.0
3.21,-1.41,0.0,0.00886,1375.0,-1.46,-0.0
3.22,-1.41,-0.0,0.00882,1375.0,-1.45,-0.0
3.23,-1.44,0.0,0.00886,1375.0,-1.45,-0.0
3.24,-1.44,-0.0,0.00879,1375.0,-1.45,-0.0
3.25,-1.47,-0.0,0.00852,1375.0,-1.45,-0.0
3.26,-1.49,0.0,0.00851,1375.0,-1.46,0.0
3.27,-1.5,0.0,0.00848,1375.0,-1.46,0.0
3.27,-1.49,-0.0,0.00847,1375.0,-1.46,0.0
3.28,-1.49,-0.0,0.00883,1375.0,-1.47,-0.0
3.29,-1.46,0.0,0.00885,1375.0,-1.46,0.0
3.3,-1.49,0.0,0.00849,1375.0,-1.47,0.0
3.31,-1.45,0.0,0.00846,1375.0,-1.47,0.0
3.32,-1.42,0.0,0.00843,1375.0,-1.46,0.0
3.33,-1.4,-0.0,0.0085,1375.0,-1.45,0.0
3.33,-1.39,-0.0,0.00853,1375.0,-1.45,-0.0
3.34,-1.41,-0.0,0.00882,1375.0,-1.44,-0.0
3.35,-1.51,-0.0,0.00884,1375.0,-1.45,-0.0
3.36,-1.6,-0.0,0.00881,1375.0,-1.47,-0.0
3.37,-1.57,-0.0,0.00855,1375.0,-1.48,-0.0
3.38,-1.54,-0.0,0.0088,1375.0,-1.48,-0.0
3.39,-1.54,-0.0,0.00859,1375.0,-1.49,-0.0
3.4,-1.53,0.0,0.0085,1375.0,-1.49,0.0
3.4,-1.49,0.0,0.00862,1375.0,-1.49,0.0
3.41,-1.45,-0.0,0.00885,1375.0,-1.49,-0.0
3.42,-1.44,-0.0,0.00855,1375.0,-1.48,-0.0
3.43,-1.44,-0.0,0.00951,1375.0,-1.48,-0.0
3.44,-1.46,-0.0,0.00858,1375.0,-1.48,-0.0
3.45,-1.44,-0.0,0.00849,1375.0,-1.47,-0.0
3.46,-1.43,-0.0,0.00887,1375.0,-1.47,-0.0
3.47,-1.45,-0.0,0.00848,1375.0,-1.47,-0.0
3.47,-1.48,-0.0,0.00856,1375.0,-1.47,-0.0
3.48,-1.51,-0.0,0.00881,1375.0,-1.47,-0.0
3.49,-1.51,0.0,0.00885,1375.0,-1.48,-0.0
3.5,-1.47,-0.0,0.0085,1375.0,-1.48,-0.0
3.51,-1.47,0.0,0.00885,1375.0,-1.48,0.0
3.52,-1.46,0.0,0.00848,1375.0,-1.47,0.0
3.53,-1.47,-0.0,0.00888,1375.0,-1.47,-0.0
3.53,-1.46,0.0,0.00846,1375.0,-1.47,0.0
3.54,-1.43,0.0,0.00892,1375.0,-1.47,0.0
3.55,-1.44,0.0,0.00854,1375.0,-1.47,0.0
3.56,-1.44,0.0,0.00846,1375.0,-1.46,0.0
3.57,-1.44,-0.0,0.00855,1375.0,-1.46,-0.0
3.58,-1.42,-0.0,0.00852,1375.0,-1.46,-0.0
3.59,-1.42,-0.0,0.00855,1375.0,-1.45,-0.0
3.59,-1.46,-0.0,0.0085,1375.0,-1.45,-0.0
3.6,-1.46,-0.0,0.00896,1375.0,-1.45,-0.0
3.61,-1.46,0.0,0.00882,1375.0,-1.45,-0.0
3.62,-1.4,-0.0,0.00854,1375.0,-1.45,-0.0
3.63,-1.43,0.0,0.00859,1375.0,-1.45,0.0
3.64,-1.41,-0.0,0.00853,1375.0,-1.44,-0.0
3.65,-1.38,-0.0,0.00852,1375.0,-1.44,-0.0
3.66,-1.38,-0.0,0.00851,1375.0,-1.43,-0.0
3.66,-1.38,-0.0,0.00856,1375.0,-1.43,-0.0
3.67,-1.38,-0.0,0.00879,1375.0,-1.42,-0.0
3.68,-1.39,-0.0,0.00848,1375.0,-1.42,-0.0
3.69,-1.42,0.0,0.00889,1375.0,-1.42,0.0
